imdb_id,omdb_title,omdb_year,awards_text,omdb_boxoffice,omdb_imdb_rating,omdb_metascore,omdb_imdb_votes,response_ok,error_msg,fetched_at,omdb_boxoffice_usd,oscar_winner_flag,oscar_nominee_flag
tt0790724,Jack Reacher,2012,1 win & 6 nominations total,"$80,070,736",7.0,50,"383,935",True,,2025-10-28T12:16:17.383528,80070736.0,0,0
tt0790736,R.I.P.D.,2013,N/A,"$33,618,855",5.6,25,"147,556",True,,2025-10-28T12:16:17.796307,33618855.0,0,0
tt0795351,Case 39,2009,3 nominations total,"$13,261,851",6.2,25,"97,997",True,,2025-10-28T12:16:18.206739,13261851.0,0,0
tt0795368,Death at a Funeral,2007,3 wins & 2 nominations total,"$8,580,428",7.3,67,"123,501",True,,2025-10-28T12:16:18.625611,8580428.0,0,0
tt0795421,Mamma Mia!,2008,Nominated for 3 BAFTA 16 wins & 27 nominations total,"$144,330,569",6.5,51,"296,378",True,,2025-10-28T12:16:19.033913,144330569.0,0,0
tt0795438,Not Easily Broken,2009,1 win & 3 nominations,"$10,572,742",6.1,43,"3,245",True,,2025-10-28T12:16:19.445259,10572742.0,0,0
tt0795461,Scary Movie 5,2013,5 nominations total,"$32,015,787",3.6,11,"81,742",True,,2025-10-28T12:16:19.860186,32015787.0,0,0
tt0796366,Star Trek,2009,Won 1 Oscar. 27 wins & 95 nominations total,"$257,730,019",7.9,82,"633,254",True,,2025-10-28T12:16:20.279310,257730019.0,1,0
tt0800039,Forgetting Sarah Marshall,2008,4 wins & 19 nominations total,"$63,172,463",7.1,67,"314,776",True,,2025-10-28T12:16:20.688978,63172463.0,0,0
tt0800069,The Hills Have Eyes 2,2007,N/A,"$20,804,166",5.1,32,"69,781",True,,2025-10-28T12:16:21.100002,20804166.0,0,0
tt0800080,The Incredible Hulk,2008,2 wins & 10 nominations total,"$134,806,913",6.6,61,"553,388",True,,2025-10-28T12:16:21.513124,134806913.0,0,0
tt0800308,Appaloosa,2008,5 wins total,"$20,211,394",6.7,64,"66,586",True,,2025-10-28T12:16:21.928222,20211394.0,0,0
tt0800320,Clash of the Titans,2010,4 wins & 14 nominations total,"$163,214,888",5.8,39,"300,408",True,,2025-10-28T12:16:22.353780,163214888.0,0,0
tt0800369,Thor,2011,5 wins & 30 nominations total,"$181,030,624",7.0,57,"944,817",True,,2025-10-28T12:16:22.764085,181030624.0,0,0
tt0803096,Warcraft,2016,2 wins & 3 nominations total,"$47,365,290",6.7,32,"291,429",True,,2025-10-28T12:16:23.174219,47365290.0,0,0
tt0804497,It's Kind of a Funny Story,2010,2 nominations total,"$6,363,628",7.1,63,"151,087",True,,2025-10-28T12:16:23.590517,6363628.0,0,0
tt0804505,Married Life,2007,2 nominations total,"$1,507,990",6.2,65,"9,866",True,,2025-10-28T12:16:24.001279,1507990.0,0,0
tt0805526,Facing the Giants,2006,N/A,"$10,178,331",6.5,38,"18,715",True,,2025-10-28T12:16:24.414546,10178331.0,0,0
tt0805564,Lars and the Real Girl,2007,Nominated for 1 Oscar. 7 wins & 36 nominations total,"$5,972,884",7.3,70,"163,597",True,,2025-10-28T12:16:24.826484,5972884.0,0,1
tt0808151,Angels & Demons,2009,1 win & 5 nominations total,"$133,375,846",6.7,48,"319,918",True,,2025-10-28T12:16:25.240793,133375846.0,0,0
tt0808357,"Lust, Caution",2007,Nominated for 2 BAFTA 28 wins & 56 nominations total,"$4,604,982",7.5,61,"47,659",True,,2025-10-28T12:16:25.652147,4604982.0,0,0
tt0808510,Tooth Fairy,2010,1 win & 4 nominations total,"$60,022,256",5.0,36,"50,803",True,,2025-10-28T12:16:26.062010,60022256.0,0,0
tt0808526,Life During Wartime,2009,3 wins & 9 nominations,"$281,447",6.4,69,"7,962",True,,2025-10-28T12:16:26.470502,281447.0,0,0
tt0810784,Bright Star,2009,Nominated for 1 Oscar. 16 wins & 54 nominations total,"$4,444,637",6.9,81,"29,294",True,,2025-10-28T12:16:26.879443,4444637.0,0,1
tt0810913,Jack and Jill,2011,14 wins & 5 nominations total,"$74,158,157",3.3,23,"93,240",True,,2025-10-28T12:16:27.294591,74158157.0,0,0
tt0810928,The Last Sin Eater,2007,1 win,"$388,390",5.6,37,"2,027",True,,2025-10-28T12:16:27.706385,388390.0,0,0
tt0811080,Speed Racer,2008,1 win & 12 nominations total,"$43,945,766",6.1,37,"81,879",True,,2025-10-28T12:16:28.115303,43945766.0,0,0
tt0811138,The Love Guru,2008,5 wins & 8 nominations,"$32,235,793",3.8,24,"55,534",True,,2025-10-28T12:16:28.525178,32235793.0,0,0
tt0814022,Bangkok Dangerous,2008,1 nomination total,"$15,298,133",5.3,24,"59,080",True,,2025-10-28T12:16:28.939308,15298133.0,0,0
tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,11 nominations total,"$88,768,303",5.9,47,"210,964",True,,2025-10-28T12:16:29.351518,88768303.0,0,0
tt0814314,Seven Pounds,2008,4 wins & 7 nominations total,"$69,951,824",7.6,36,"321,397",True,,2025-10-28T12:16:29.763332,69951824.0,0,0
tt0814335,The Stepfather,2009,2 nominations total,"$29,062,561",5.6,33,"40,334",True,,2025-10-28T12:16:30.177254,29062561.0,0,0
tt0815178,The Life Before Her Eyes,2007,2 wins,"$303,439",6.2,38,"15,030",True,,2025-10-28T12:16:30.586577,303439.0,0,0
tt0815236,She's Out of My League,2010,1 nomination total,"$32,010,860",6.4,46,"150,260",True,,2025-10-28T12:16:30.999395,32010860.0,0,0
tt0815241,Religulous,2008,2 wins & 1 nomination total,"$13,011,160",7.6,56,"60,684",True,,2025-10-28T12:16:31.426265,13011160.0,0,0
tt0816462,Conan the Barbarian,2011,2 nominations total,"$21,295,021",5.2,36,"104,731",True,,2025-10-28T12:16:31.836158,21295021.0,0,0
tt0816692,Interstellar,2014,Won 1 Oscar. 44 wins & 148 nominations total,"$203,227,580",8.7,74,"2,409,911",True,,2025-10-28T12:16:32.247042,203227580.0,1,0
tt0816711,World War Z,2013,3 wins & 25 nominations total,"$202,807,711",7.0,63,"766,915",True,,2025-10-28T12:16:32.656590,202807711.0,0,0
tt0817177,Flipped,2010,2 wins & 2 nominations total,"$1,755,212",7.7,45,"104,188",True,,2025-10-28T12:16:33.076981,1755212.0,0,0
tt0817230,Valentine's Day,2010,7 wins & 12 nominations total,"$110,528,528",5.8,34,"127,852",True,,2025-10-28T12:16:33.488248,110528528.0,0,0
tt0822847,Priest,2011,3 nominations total,"$29,137,000",5.7,41,"127,896",True,,2025-10-28T12:16:33.899862,29137000.0,0,0
tt0822854,Shooter,2007,2 nominations total,"$47,003,582",7.1,53,"370,836",True,,2025-10-28T12:16:34.317778,47003582.0,0,0
tt0824747,Changeling,2008,Nominated for 3 Oscars. 14 wins & 55 nominations total,"$35,739,802",7.7,63,"270,586",True,,2025-10-28T12:16:34.728376,35739802.0,0,1
tt0824758,The Last Station,2009,Nominated for 2 Oscars. 5 wins & 18 nominations total,"$6,617,867",6.9,76,"19,435",True,,2025-10-28T12:16:35.139132,6617867.0,0,1
tt0825232,The Bucket List,2007,3 wins & 4 nominations total,"$93,466,502",7.3,42,"268,078",True,,2025-10-28T12:16:35.548234,93466502.0,0,0
tt0829150,Dracula Untold,2014,3 wins & 5 nominations total,"$56,280,355",6.2,40,"217,513",True,,2025-10-28T12:16:35.961871,56280355.0,0,0
tt0829459,A Mighty Heart,2007,4 wins & 19 nominations,"$9,176,787",6.6,74,"28,388",True,,2025-10-28T12:16:36.372574,9176787.0,0,0
tt0829482,Superbad,2007,11 wins & 24 nominations total,"$121,463,226",7.6,76,"676,182",True,,2025-10-28T12:16:36.783987,121463226.0,0,0
tt0830515,Quantum of Solace,2008,Nominated for 2 BAFTA 4 wins & 32 nominations total,"$168,368,427",6.5,58,"487,562",True,,2025-10-28T12:16:37.194571,168368427.0,0,0
tt0831387,Godzilla,2014,7 wins & 31 nominations total,"$200,676,069",6.4,62,"458,647",True,,2025-10-28T12:16:37.626571,200676069.0,0,0
tt0834001,Underworld: Rise of the Lycans,2009,2 nominations total,"$45,802,315",6.5,44,"172,136",True,,2025-10-28T12:16:38.040825,45802315.0,0,0
tt0837562,Hotel Transylvania,2012,2 wins & 15 nominations total,"$148,426,305",7.0,47,"301,057",True,,2025-10-28T12:16:38.458846,148426305.0,0,0
tt0837563,Pet Sematary,2019,1 win & 9 nominations total,"$54,724,696",5.7,57,"102,427",True,,2025-10-28T12:16:38.868708,54724696.0,0,0
tt0838221,The Darjeeling Limited,2007,4 wins & 3 nominations total,"$11,902,715",7.2,67,"226,529",True,,2025-10-28T12:16:39.281873,11902715.0,0,0
tt0838232,The Pink Panther 2,2009,3 nominations total,"$35,922,978",5.6,36,"49,719",True,,2025-10-28T12:16:39.695678,35922978.0,0,0
tt0838283,Step Brothers,2008,3 wins & 2 nominations total,"$100,468,793",6.9,51,"333,253",True,,2025-10-28T12:16:40.109769,100468793.0,0,0
tt0840361,The Town,2010,Nominated for 1 Oscar. 9 wins & 46 nominations total,"$92,186,262",7.5,74,"437,147",True,,2025-10-28T12:16:40.519661,92186262.0,0,1
tt0841046,Walk Hard: The Dewey Cox Story,2007,1 win & 6 nominations total,"$18,317,151",6.8,63,"80,329",True,,2025-10-28T12:16:40.929395,18317151.0,0,0
tt0842926,The Kids Are All Right,2010,Nominated for 4 Oscars. 29 wins & 133 nominations total,"$20,811,365",7.0,86,"136,387",True,,2025-10-28T12:16:41.340940,20811365.0,0,1
tt0844471,Cloudy with a Chance of Meatballs,2009,1 win & 14 nominations total,"$124,870,275",6.9,66,"275,114",True,,2025-10-28T12:16:41.752258,124870275.0,0,0
tt0844671,College,2008,N/A,"$4,694,636",4.6,15,"12,790",True,,2025-10-28T12:16:42.168454,4694636.0,0,0
tt0846308,Kit Kittredge: An American Girl,2008,2 wins & 5 nominations total,"$17,657,973",6.5,63,"6,513",True,,2025-10-28T12:16:42.581581,17657973.0,0,0
tt0848228,The Avengers,2012,Nominated for 1 Oscar. 39 wins & 81 nominations total,"$623,357,910",8.0,69,"1,528,141",True,,2025-10-28T12:16:42.991006,623357910.0,0,1
tt0848537,Epic,2013,2 wins & 21 nominations total,"$107,518,682",6.6,52,"113,253",True,,2025-10-28T12:16:43.409530,107518682.0,0,0
tt0852713,The House Bunny,2008,2 nominations total,"$48,237,389",5.6,55,"94,110",True,,2025-10-28T12:16:43.820198,48237389.0,0,0
tt0853096,Death of a President,2006,Nominated for 1 BAFTA Award6 wins & 1 nomination total,"$519,086",6.3,49,"7,049",True,,2025-10-28T12:16:44.241006,519086.0,0,0
tt0859163,The Mummy: Tomb of the Dragon Emperor,2008,2 wins & 6 nominations total,"$102,491,776",5.2,31,"177,498",True,,2025-10-28T12:16:44.649845,102491776.0,0,0
tt0859635,Super Troopers 2,2018,2 wins & 2 nominations total,"$30,617,396",6.0,41,"29,376",True,,2025-10-28T12:16:45.064600,30617396.0,0,0
tt0861689,Blindness,2008,16 wins & 21 nominations total,"$3,351,751",6.5,45,"76,644",True,,2025-10-28T12:16:45.482678,3351751.0,0,0
tt0864835,Mr. Peabody & Sherman,2014,Nominated for 1 BAFTA Award2 wins & 16 nominations total,"$111,506,430",6.7,59,"82,513",True,,2025-10-28T12:16:45.899995,111506430.0,0,0
tt0866439,Made of Honor,2008,1 win & 1 nomination total,"$46,012,734",5.8,37,"78,376",True,,2025-10-28T12:16:46.312325,46012734.0,0,0
tt0870111,Frost/Nixon,2008,Nominated for 5 Oscars. 23 wins & 81 nominations total,"$18,622,031",7.6,80,"114,960",True,,2025-10-28T12:16:46.723696,18622031.0,0,1
tt0871426,Baby Mama,2008,1 win & 5 nominations total,"$60,494,212",6.0,55,"48,744",True,,2025-10-28T12:16:47.134735,60494212.0,0,0
tt0872230,My Soul to Take,2010,1 nomination total,"$14,744,435",4.8,25,"22,162",True,,2025-10-28T12:16:47.545276,14744435.0,0,0
tt0875034,Nine,2009,Nominated for 4 Oscars. 8 wins & 60 nominations total,"$19,676,965",5.8,49,"46,044",True,,2025-10-28T12:16:47.957052,19676965.0,0,1
tt0878804,The Blind Side,2009,Won 1 Oscar. 9 wins & 30 nominations total,"$255,982,860",7.6,53,"378,385",True,,2025-10-28T12:16:48.368964,255982860.0,1,0
tt0878835,Please Give,2010,5 wins & 18 nominations total,"$4,033,574",6.6,78,"11,866",True,,2025-10-28T12:16:48.779013,4033574.0,0,0
tt0879870,Eat Pray Love,2010,2 wins & 2 nominations total,"$80,574,010",5.9,50,"111,578",True,,2025-10-28T12:16:49.189819,80574010.0,0,0
tt0880578,Untraceable,2008,1 win total,"$28,687,835",6.2,32,"54,237",True,,2025-10-28T12:16:49.599936,28687835.0,0,0
tt0881320,Sanctum,2011,1 win & 1 nomination total,"$23,209,310",5.9,42,"58,118",True,,2025-10-28T12:16:50.011738,23209310.0,0,0
tt0884328,The Mist,2007,6 wins & 13 nominations total,"$25,594,957",7.1,58,"363,476",True,,2025-10-28T12:16:50.453346,25594957.0,0,0
tt0884726,Legends of Oz: Dorothy's Return,2013,1 win & 5 nominations total,"$8,462,347",4.9,25,"6,357",True,,2025-10-28T12:16:50.863590,8462347.0,0,0
tt0884732,The Wedding Ringer,2015,2 wins & 4 nominations total,"$64,460,211",6.6,35,"82,957",True,,2025-10-28T12:16:51.291116,64460211.0,0,0
tt0887883,Burn After Reading,2008,Nominated for 3 BAFTA 8 wins & 32 nominations total,"$60,355,347",7.0,63,"368,434",True,,2025-10-28T12:16:51.705031,60355347.0,0,0
tt0887912,The Hurt Locker,2008,Won 6 Oscars. 125 wins & 130 nominations total,"$17,017,811",7.5,95,"487,234",True,,2025-10-28T12:16:52.127614,17017811.0,1,0
tt0889573,The Switch,2010,1 win & 3 nominations total,"$27,779,426",6.1,52,"115,190",True,,2025-10-28T12:16:52.537143,27779426.0,0,0
tt0891527,Lions for Lambs,2007,3 nominations total,"$15,002,854",6.2,47,"55,104",True,,2025-10-28T12:16:52.947986,15002854.0,0,0
tt0892318,Letters to Juliet,2010,6 nominations total,"$53,032,453",6.5,50,"110,435",True,,2025-10-28T12:16:53.377904,53032453.0,0,0
tt0892769,How to Train Your Dragon,2010,Nominated for 2 Oscars. 25 wins & 63 nominations total,"$217,581,231",8.1,75,"868,640",True,,2025-10-28T12:16:53.789909,217581231.0,0,1
tt0892782,Monsters vs. Aliens,2009,3 wins & 10 nominations total,"$198,351,526",6.4,56,"185,529",True,,2025-10-28T12:16:54.199870,198351526.0,0,0
tt0892791,Shrek Forever After,2010,1 win & 13 nominations total,"$238,736,787",6.3,58,"239,409",True,,2025-10-28T12:16:54.628880,238736787.0,0,0
tt0896923,The City of Your Final Destination,2009,1 win & 2 nominations total,"$493,296",6.3,52,"3,300",True,,2025-10-28T12:16:55.039206,493296.0,0,0
tt0898367,The Road,2009,Nominated for 1 BAFTA Award5 wins & 34 nominations total,"$8,117,000",7.2,64,"264,588",True,,2025-10-28T12:16:55.451000,8117000.0,0,0
tt0899106,Love Happens,2009,1 win total,"$22,965,110",5.7,33,"34,283",True,,2025-10-28T12:16:55.862804,22965110.0,0,0
tt0901476,Bride Wars,2009,1 win & 8 nominations total,"$58,715,510",5.5,24,"119,760",True,,2025-10-28T12:16:56.282990,58715510.0,0,0
tt0901487,The Good the Bad the Weird,2008,12 wins & 27 nominations total,"$128,486",7.2,69,"38,977",True,,2025-10-28T12:16:56.696895,128486.0,0,0
tt0905372,The Thing,2011,6 nominations total,"$16,928,670",6.2,49,"152,005",True,,2025-10-28T12:16:57.111562,16928670.0,0,0
tt0907657,Once,2006,Won 1 Oscar. 25 wins & 31 nominations total,"$9,439,923",7.8,90,"123,896",True,,2025-10-28T12:16:57.527508,9439923.0,1,0
tt0910936,Pineapple Express,2008,2 wins & 15 nominations total,"$87,341,380",6.9,64,"367,336",True,,2025-10-28T12:16:57.940976,87341380.0,0,0
tt0910970,WALL·E,2008,Won 1 Oscar. 96 wins & 95 nominations total,"$223,808,164",8.4,95,"1,283,986",True,,2025-10-28T12:16:58.349786,223808164.0,1,0
tt0913354,Armored,2009,N/A,"$15,988,876",5.7,50,"32,170",True,,2025-10-28T12:16:58.767714,15988876.0,0,0
tt0918927,Doubt,2008,Nominated for 5 Oscars. 25 wins & 97 nominations total,"$33,446,470",7.5,68,"142,990",True,,2025-10-28T12:16:59.179776,33446470.0,0,1
tt0918940,The Legend of Tarzan,2016,2 wins & 4 nominations total,"$126,643,061",6.2,44,"195,358",True,,2025-10-28T12:16:59.591580,126643061.0,0,0
tt0926129,Prom Night,2008,1 win & 4 nominations total,"$43,869,350",4.0,17,"39,072",True,,2025-10-28T12:17:00.009401,43869350.0,0,0
tt0929632,Precious,2009,Won 2 Oscars. 114 wins & 103 nominations total,"$47,566,524",7.3,78,"117,933",True,,2025-10-28T12:17:00.420349,47566524.0,1,0
tt0935075,Rabbit Hole,2010,Nominated for 1 Oscar. 7 wins & 42 nominations total,"$2,229,058",7.0,76,"51,735",True,,2025-10-28T12:17:00.847728,2229058.0,0,1
tt0936501,Taken,2008,2 wins & 2 nominations total,"$145,000,989",7.7,51,"661,427",True,,2025-10-28T12:17:01.257453,145000989.0,0,0
tt0937375,This Christmas,2007,4 nominations total,"$49,121,934",6.4,63,"10,842",True,,2025-10-28T12:17:01.669428,49121934.0,0,0
tt0938283,The Last Airbender,2010,8 wins & 12 nominations total,"$131,772,187",4.0,20,"179,669",True,,2025-10-28T12:17:02.084791,131772187.0,0,0
tt0938330,Silent Hill: Revelation,2012,8 nominations total,"$17,529,157",4.9,16,"69,055",True,,2025-10-28T12:17:02.496347,17529157.0,0,0
tt0942385,Tropic Thunder,2008,Nominated for 1 Oscar. 10 wins & 47 nominations total,"$110,515,313",7.1,71,"478,477",True,,2025-10-28T12:17:02.915861,110515313.0,0,1
tt0944835,Salt,2010,Nominated for 1 Oscar. 4 wins & 16 nominations total,"$118,311,368",6.5,65,"339,286",True,,2025-10-28T12:17:03.326946,118311368.0,0,1
tt0945513,Source Code,2011,1 win & 8 nominations total,"$54,712,227",7.5,74,"572,450",True,,2025-10-28T12:17:03.744513,54712227.0,0,0
tt0947798,Black Swan,2010,Won 1 Oscar. 98 wins & 279 nominations total,"$107,770,258",8.0,79,"871,476",True,,2025-10-28T12:17:04.154194,107770258.0,1,0
tt0947802,Lakeview Terrace,2008,1 nomination total,"$39,263,506",6.2,47,"57,759",True,,2025-10-28T12:17:04.581900,39263506.0,0,0
tt0947810,Green Zone,2010,6 nominations total,"$35,053,660",6.8,63,"146,366",True,,2025-10-28T12:17:04.990949,35053660.0,0,0
tt0948470,The Amazing Spider-Man,2012,2 wins & 33 nominations total,"$262,782,352",6.9,66,"746,458",True,,2025-10-28T12:17:05.403355,262782352.0,0,0
tt0949731,The Happening,2008,3 wins & 10 nominations total,"$64,506,874",5.0,34,"223,602",True,,2025-10-28T12:17:05.816207,64506874.0,0,0
tt0952640,Alvin and the Chipmunks,2007,4 wins & 2 nominations total,"$217,326,974",5.3,39,"101,785",True,,2025-10-28T12:17:06.229929,217326974.0,0,0
tt0954947,The Killer Inside Me,2010,2 wins & 5 nominations total,"$217,277",6.1,53,"36,221",True,,2025-10-28T12:17:06.642551,217277.0,0,0
tt0954990,The Yellow Handkerchief,2008,N/A,"$318,623",6.7,62,"9,107",True,,2025-10-28T12:17:07.052755,318623.0,0,0
tt0955308,Robin Hood,2010,1 win & 14 nominations total,"$105,269,730",6.6,53,"292,329",True,,2025-10-28T12:17:07.463225,105269730.0,0,0
tt0959337,Revolutionary Road,2008,Nominated for 3 Oscars. 20 wins & 73 nominations total,"$22,911,480",7.3,69,"232,635",True,,2025-10-28T12:17:07.879947,22911480.0,0,1
tt0960144,You Don't Mess with the Zohan,2008,2 wins & 2 nominations total,"$100,018,837",5.6,54,"223,375",True,,2025-10-28T12:17:08.290203,100018837.0,0,0
tt0960731,Bedtime Stories,2008,3 wins & 5 nominations total,"$110,101,975",6.0,33,"103,714",True,,2025-10-28T12:17:08.701353,110101975.0,0,0
tt0961108,Fireflies in the Garden,2008,1 nomination,"$70,600",6.4,34,"13,787",True,,2025-10-28T12:17:09.114486,70600.0,0,0
tt0962726,High School Musical 3: Senior Year,2008,8 wins & 9 nominations total,"$90,559,416",5.0,57,"70,077",True,,2025-10-28T12:17:09.528812,90559416.0,0,0
tt0962736,The Young Victoria,2009,Won 1 Oscar. 13 wins & 17 nominations total,"$11,001,272",7.2,64,"67,581",True,,2025-10-28T12:17:09.938582,11001272.0,1,0
tt0963178,The International,2009,1 win & 1 nomination total,"$25,450,527",6.5,52,"103,019",True,,2025-10-28T12:17:10.354516,25450527.0,0,0
tt0963966,The Sorcerer's Apprentice,2010,1 win & 2 nominations total,"$63,150,991",6.1,46,"174,378",True,,2025-10-28T12:17:10.764390,63150991.0,0,0
tt0964517,The Fighter,2010,Won 2 Oscars. 74 wins & 123 nominations total,"$93,617,009",7.8,79,"401,848",True,,2025-10-28T12:17:11.186941,93617009.0,1,0
tt0968264,The Conspirator,2010,2 wins & 3 nominations total,"$11,538,204",6.9,55,"30,348",True,,2025-10-28T12:17:11.600872,11538204.0,0,0
tt0970411,City of Ember,2008,6 nominations total,"$7,873,007",6.4,58,"72,183",True,,2025-10-28T12:17:12.019943,7873007.0,0,0
tt0970416,The Day the Earth Stood Still,2008,2 wins & 5 nominations total,"$79,366,978",5.5,40,"183,809",True,,2025-10-28T12:17:12.432628,79366978.0,0,0
tt0970866,Little Fockers,2010,3 wins & 5 nominations total,"$148,438,600",5.5,27,"123,972",True,,2025-10-28T12:17:12.846016,148438600.0,0,0
tt0971209,A Perfect Getaway,2009,1 nomination total,"$15,515,460",6.5,63,"78,772",True,,2025-10-28T12:17:13.257679,15515460.0,0,0
tt0976051,The Reader,2008,Won 1 Oscar. 26 wins & 48 nominations total,"$34,194,407",7.6,58,"270,984",True,,2025-10-28T12:17:13.666922,34194407.0,1,0
tt0976238,Old Dogs,2009,5 nominations total,"$49,492,060",5.3,19,"40,101",True,,2025-10-28T12:17:14.079598,49492060.0,0,0
