imdb_id,omdb_title,omdb_year,awards_text,omdb_boxoffice,omdb_imdb_rating,omdb_metascore,omdb_imdb_votes,response_ok,error_msg,fetched_at
tt0311429,The League of Extraordinary Gentlemen,2003,12 nominations total,"$66,465,204",5.8,30,"189,951",True,,2025-10-27T14:11:34.390447
tt0311648,Pieces of April,2003,Nominated for 1 Oscar. 15 wins & 22 nominations total,"$2,528,664",7.0,70,"22,723",True,,2025-10-27T14:11:35.596963
tt0312004,Wallace & Gromit: The Curse of the Were-Rabbit,2005,Won 1 Oscar. 41 wins & 25 nominations total,"$56,110,897",7.5,87,"152,997",True,,2025-10-27T14:11:36.050406
tt0312528,The Cat in the Hat,2003,7 wins & 22 nominations total,"$101,149,285",4.1,19,"90,879",True,,2025-10-27T14:11:36.755879
tt0312549,Veronica Guerin,2003,3 wins & 14 nominations total,"$1,571,504",6.8,55,"22,358",True,,2025-10-27T14:11:37.158489
tt0313443,Out of Time,2003,5 wins & 7 nominations total,"$41,088,845",6.5,63,"67,297",True,,2025-10-27T14:11:37.569766
tt0313542,Runaway Jury,2003,1 win & 3 nominations total,"$49,443,628",7.1,61,"113,687",True,,2025-10-27T14:11:38.029482
tt0313737,Two Weeks Notice,2002,2 wins & 3 nominations total,"$93,354,851",6.2,42,"129,684",True,,2025-10-27T14:11:38.436640
tt0313792,Anything Else,2003,N/A,"$3,212,310",6.3,43,"33,810",True,,2025-10-27T14:11:38.848102
tt0313911,Agent Cody Banks,2003,5 nominations total,"$47,938,330",5.1,41,"38,088",True,,2025-10-27T14:11:39.397309
tt0314166,Hey Arnold! The Movie,2002,1 nomination total,"$13,728,902",6.0,47,"8,176",True,,2025-10-27T14:11:39.819906
tt0314331,Love Actually,2003,Won 1 BAFTA Award11 wins & 29 nominations total,"$60,352,285",7.5,55,"563,623",True,,2025-10-27T14:11:40.223020
tt0314353,Tears of the Sun,2003,2 nominations total,"$43,734,876",6.6,48,"135,739",True,,2025-10-27T14:11:40.625578
tt0315297,Twisted,2004,1 win total,"$25,198,598",5.3,26,"24,427",True,,2025-10-27T14:11:41.033228
tt0315327,Bruce Almighty,2003,7 wins & 9 nominations total,"$242,829,261",6.8,46,"457,859",True,,2025-10-27T14:11:41.441328
tt0315733,21 Grams,2003,Nominated for 2 Oscars. 30 wins & 79 nominations total,"$16,290,476",7.6,70,"250,190",True,,2025-10-27T14:11:41.844654
tt0315983,House of Sand and Fog,2003,Nominated for 3 Oscars. 13 wins & 42 nominations total,"$13,040,288",7.5,71,"74,992",True,,2025-10-27T14:11:42.248096
tt0316356,Open Range,2003,1 win & 5 nominations total,"$58,331,254",7.4,67,"82,215",True,,2025-10-27T14:11:42.653389
tt0316396,Peter Pan,2003,3 wins & 13 nominations total,"$48,462,608",6.8,64,"83,677",True,,2025-10-27T14:11:43.060662
tt0316465,Radio,2003,3 wins & 5 nominations total,"$52,333,738",6.9,38,"46,347",True,,2025-10-27T14:11:43.473965
tt0316654,Spider-Man 2,2004,Won 1 Oscar. 25 wins & 60 nominations total,"$375,087,840",7.5,83,"762,985",True,,2025-10-27T14:11:43.878826
tt0316732,Taxi,2004,3 wins & 7 nominations total,"$36,879,320",4.6,27,"45,757",True,,2025-10-27T14:11:44.285623
tt0317132,Because of Winn-Dixie,2005,2 nominations total,"$32,647,042",6.4,54,"13,359",True,,2025-10-27T14:11:44.690382
tt0317198,Bridget Jones: The Edge of Reason,2004,11 nominations total,"$40,226,215",6.0,44,"130,553",True,,2025-10-27T14:11:45.122117
tt0317219,Cars,2006,Nominated for 2 Oscars. 28 wins & 34 nominations total,"$244,082,982",7.3,73,"516,451",True,,2025-10-27T14:11:45.533041
tt0317303,Daddy Day Care,2003,1 win & 6 nominations total,"$104,297,061",5.6,39,"77,735",True,,2025-10-27T14:11:45.935856
tt0317640,The Hebrew Hammer,2003,N/A,"$82,157",6.1,41,"5,139",True,,2025-10-27T14:11:46.340667
tt0317648,Hidalgo,2004,1 win & 2 nominations total,"$67,303,450",6.7,54,"87,817",True,,2025-10-27T14:11:46.747062
tt0317676,House of the Dead,2003,2 wins total,"$10,249,719",2.1,15,"39,427",True,,2025-10-27T14:11:47.154616
tt0317705,The Incredibles,2004,Won 2 Oscars. 69 wins & 56 nominations total,"$261,441,092",8.0,90,"875,373",True,,2025-10-27T14:11:47.569324
tt0317740,The Italian Job,2003,7 wins & 9 nominations total,"$106,128,601",7.0,68,"400,854",True,,2025-10-27T14:11:47.978373
tt0317919,Mission: Impossible III,2006,7 wins & 14 nominations total,"$134,029,801",6.9,66,"417,535",True,,2025-10-27T14:11:48.395633
tt0318081,A Sound of Thunder,2005,4 nominations total,"$1,900,451",4.2,24,"21,028",True,,2025-10-27T14:11:48.799295
tt0318155,Looney Tunes: Back in Action,2003,10 nominations total,"$20,991,364",5.8,64,"41,828",True,,2025-10-27T14:11:49.206577
tt0318283,Alex & Emma,2003,1 win & 1 nomination,"$14,218,698",5.5,32,"13,998",True,,2025-10-27T14:11:49.620741
tt0318627,Resident Evil: Apocalypse,2004,6 wins & 3 nominations total,"$51,201,453",6.1,36,"218,048",True,,2025-10-27T14:11:50.059502
tt0318649,Sahara,2005,2 wins & 5 nominations total,"$68,671,925",6.1,41,"107,723",True,,2025-10-27T14:11:50.469070
tt0318974,The Alamo,2004,1 nomination total,"$22,414,961",6.1,47,"23,182",True,,2025-10-27T14:11:50.900730
tt0319061,Big Fish,2003,Nominated for 1 Oscar. 69 nominations total,"$66,809,693",8.0,58,"472,874",True,,2025-10-27T14:11:51.315676
tt0319262,The Day After Tomorrow,2004,Won 1 BAFTA Award6 wins & 12 nominations total,"$186,740,799",6.5,47,"503,446",True,,2025-10-27T14:11:51.728168
tt0319343,Elf,2003,2 wins & 8 nominations total,"$178,053,220",7.1,66,"332,944",True,,2025-10-27T14:11:52.148740
tt0319524,How to Deal,2003,N/A,"$14,195,227",5.6,45,"10,014",True,,2025-10-27T14:11:52.624607
tt0320661,Kingdom of Heaven,2005,5 wins & 15 nominations total,"$47,527,678",7.3,63,"342,434",True,,2025-10-27T14:11:53.030931
tt0320691,Underworld,2003,1 win & 10 nominations total,"$51,970,690",7.0,42,"296,969",True,,2025-10-27T14:11:53.442714
tt0322259,2 Fast 2 Furious,2003,4 wins & 13 nominations total,"$127,154,901",5.9,38,"315,809",True,,2025-10-27T14:11:53.857174
tt0322330,Freaky Friday,2003,5 wins & 11 nominations total,"$110,230,332",6.4,70,"171,583",True,,2025-10-27T14:11:54.458719
tt0322589,Honey,2003,8 nominations total,"$30,308,417",5.3,37,"48,804",True,,2025-10-27T14:11:54.864276
tt0322802,Jackass: The Movie,2002,1 win & 7 nominations total,"$64,255,312",6.6,42,"105,030",True,,2025-10-27T14:11:55.272638
tt0323033,Laws of Attraction,2004,2 nominations total,"$17,871,255",5.9,38,"25,251",True,,2025-10-27T14:11:55.681174
tt0323298,The Mother,2003,Nominated for 1 BAFTA Award2 wins & 13 nominations total,"$1,063,163",6.7,72,"4,801",True,,2025-10-27T14:11:56.089793
tt0323939,Shade,2003,N/A,"$25,032",6.3,40,"13,683",True,,2025-10-27T14:11:56.496221
tt0324127,Suspect Zero,2004,N/A,"$8,725,813",5.8,37,"21,671",True,,2025-10-27T14:11:56.917285
tt0324216,The Texas Chainsaw Massacre,2003,4 wins & 17 nominations total,"$80,571,655",6.2,38,"158,409",True,,2025-10-27T14:11:57.323415
tt0325234,The Delicate Art of Parking,2003,5 wins & 4 nominations,"$213,008",6.4,N/A,827,True,,2025-10-27T14:11:57.745127
tt0325258,Dickie Roberts: Former Child Star,2003,1 win & 1 nomination,"$22,738,671",5.6,36,"15,819",True,,2025-10-27T14:11:58.163658
tt0325537,Head of State,2003,10 nominations total,"$38,125,247",5.5,44,"21,783",True,,2025-10-27T14:11:58.568439
tt0325703,Lara Croft: Tomb Raider - The Cradle of Life,2003,1 win & 3 nominations total,"$65,660,196",5.5,43,"149,289",True,,2025-10-27T14:11:58.997358
tt0325710,The Last Samurai,2003,Nominated for 4 Oscars. 20 wins & 67 nominations total,"$111,127,263",7.8,55,"494,296",True,,2025-10-27T14:11:59.405230
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,Nominated for 5 Oscars. 38 wins & 104 nominations total,"$305,413,918",8.1,63,"1,289,878",True,,2025-10-27T14:11:59.815640
tt0326769,Biker Boyz,2003,N/A,"$22,076,772",4.7,36,"14,443",True,,2025-10-27T14:12:00.256807
tt0326856,Envy,2004,3 nominations,"$13,562,325",4.8,31,"32,562",True,,2025-10-27T14:12:00.667913
tt0326900,Good Boy,2003,3 nominations total,"$37,667,746",5.1,49,"4,809",True,,2025-10-27T14:12:01.070221
tt0326905,The Great Raid,2005,1 nomination total,"$10,167,373",6.6,48,"24,506",True,,2025-10-27T14:12:01.479229
tt0327036,Martin Lawrence Live: Runteldat,2002,N/A,"$19,184,820",5.4,40,"1,790",True,,2025-10-27T14:12:02.188472
tt0327056,Mystic River,2003,Won 2 Oscars. 57 wins & 144 nominations total,"$90,135,191",7.9,84,"509,193",True,,2025-10-27T14:12:02.601775
tt0327137,Secondhand Lions,2003,1 win & 6 nominations total,"$42,070,939",7.5,52,"65,152",True,,2025-10-27T14:12:04.213904
tt0327162,The Stepford Wives,2004,3 wins total,"$59,484,742",5.4,42,"72,613",True,,2025-10-27T14:12:04.614963
tt0327247,The Whole Ten Yards,2004,1 win & 1 nomination total,"$16,328,471",5.5,24,"60,162",True,,2025-10-27T14:12:05.015647
tt0327437,Around the World in 80 Days,2004,2 wins & 2 nominations total,"$24,008,137",5.9,49,"98,134",True,,2025-10-27T14:12:05.437557
tt0327554,Catwoman,2004,13 wins & 8 nominations total,"$40,202,379",3.4,27,"129,770",True,,2025-10-27T14:12:05.844331
tt0327597,Coraline,2009,Nominated for 1 Oscar. 8 wins & 46 nominations total,"$116,896,576",7.8,80,"289,299",True,,2025-10-27T14:12:06.248708
tt0327679,Ella Enchanted,2004,1 nomination total,"$22,918,387",6.3,53,"78,908",True,,2025-10-27T14:12:06.678700
tt0327850,The Rundown,2003,2 wins & 3 nominations total,"$47,726,342",6.7,59,"147,360",True,,2025-10-27T14:12:07.089110
tt0328099,Malibu's Most Wanted,2003,3 nominations total,"$34,432,201",5.2,43,"21,287",True,,2025-10-27T14:12:07.497076
tt0328107,Man on Fire,2004,1 win & 7 nominations total,"$77,911,774",7.7,47,"409,576",True,,2025-10-27T14:12:07.909762
tt0328538,Thirteen,2003,Nominated for 1 Oscar. 14 wins & 49 nominations total,"$4,601,043",6.8,70,"102,655",True,,2025-10-27T14:12:08.319932
tt0328589,Under the Tuscan Sun,2003,5 nominations total,"$43,610,723",6.7,52,"63,577",True,,2025-10-27T14:12:08.766840
tt0328828,American Wedding,2003,3 wins & 6 nominations total,"$104,565,114",6.3,43,"226,083",True,,2025-10-27T14:12:09.174271
tt0329028,Dumb and Dumberer: When Harry Met Lloyd,2003,1 win & 7 nominations total,"$26,276,465",3.5,19,"43,960",True,,2025-10-27T14:12:09.577130
tt0329101,Freddy vs. Jason,2003,2 wins & 11 nominations total,"$82,633,448",5.8,37,"133,934",True,,2025-10-27T14:12:09.979506
tt0329575,Seabiscuit,2003,Nominated for 7 Oscars. 6 wins & 44 nominations total,"$120,277,854",7.3,72,"79,105",True,,2025-10-27T14:12:10.385189
tt0329691,Torque,2004,4 nominations total,"$21,215,059",4.1,41,"29,895",True,,2025-10-27T14:12:10.887682
tt0329717,Hollywood Homicide,2003,1 win total,"$30,940,691",5.3,47,"40,545",True,,2025-10-27T14:12:11.289778
tt0329767,Wilbur Wants to Kill Himself,2002,10 wins & 21 nominations,"$235,294",6.8,69,"8,116",True,,2025-10-27T14:12:11.698852
tt0330373,Harry Potter and the Goblet of Fire,2005,Nominated for 1 Oscar. 13 wins & 48 nominations total,"$290,469,928",7.7,81,"732,081",True,,2025-10-27T14:12:12.104450
tt0330793,The Punisher,2004,1 win & 5 nominations total,"$33,810,189",6.4,33,"177,539",True,,2025-10-27T14:12:12.514296
tt0332047,Fever Pitch,2005,9 nominations total,"$42,071,069",6.2,56,"49,274",True,,2025-10-27T14:12:12.918864
tt0332280,The Notebook,2004,12 wins & 10 nominations total,"$81,417,274",7.8,53,"664,237",True,,2025-10-27T14:12:13.328327
tt0332375,Saved!,2004,1 win & 6 nominations total,"$8,940,582",6.7,62,"49,792",True,,2025-10-27T14:12:13.742927
tt0332379,School of Rock,2003,8 wins & 24 nominations total,"$81,261,177",7.2,82,"349,693",True,,2025-10-27T14:12:14.166331
tt0332452,Troy,2004,Nominated for 1 Oscar. 5 wins & 23 nominations total,"$133,378,256",7.3,56,"603,160",True,,2025-10-27T14:12:14.573350
tt0332658,Intermission,2003,9 wins & 12 nominations,"$896,993",6.8,64,"16,751",True,,2025-10-27T14:12:14.994733
tt0332712,My Baby's Daddy,2004,N/A,"$17,669,317",4.5,23,"3,953",True,,2025-10-27T14:12:15.396649
tt0333766,Garden State,2004,13 wins & 39 nominations total,"$26,782,316",7.4,67,"227,462",True,,2025-10-27T14:12:15.816925
tt0333780,"Legally Blonde 2: Red, White & Blonde",2003,3 wins & 5 nominations total,"$90,186,328",4.8,47,"76,992",True,,2025-10-27T14:12:16.248508
tt0335013,The Company,2003,2 nominations total,"$2,283,914",6.2,73,"6,979",True,,2025-10-27T14:12:16.656286
tt0335121,Godsend,2004,N/A,"$14,379,751",4.8,24,"26,994",True,,2025-10-27T14:12:17.238135
tt0335245,The Ladykillers,2004,6 wins & 4 nominations total,"$39,799,191",6.2,56,"111,295",True,,2025-10-27T14:12:17.650747
tt0335266,Lost in Translation,2003,Won 1 Oscar. 97 wins & 133 nominations total,"$44,585,453",7.7,91,"517,809",True,,2025-10-27T14:12:18.071192
tt0335345,The Passion of the Christ,2004,Nominated for 3 Oscars. 30 wins & 24 nominations total,"$370,782,930",7.3,47,"265,963",True,,2025-10-27T14:12:18.481767
tt0335438,Starsky & Hutch,2004,3 wins & 11 nominations total,"$88,237,754",6.1,55,"160,129",True,,2025-10-27T14:12:18.891915
tt0335559,Win a Date with Tad Hamilton!,2004,8 nominations total,"$17,071,962",5.6,52,"29,970",True,,2025-10-27T14:12:19.303019
tt0337563,13 Going on 30,2004,11 nominations total,"$57,231,747",6.3,57,"239,662",True,,2025-10-27T14:12:19.716198
tt0337579,Barbershop 2: Back in Business,2004,2 wins & 10 nominations total,"$65,111,277",5.7,59,"16,597",True,,2025-10-27T14:12:20.117778
tt0337697,The Prince and Me,2004,1 nomination total,"$28,176,497",5.9,47,"42,698",True,,2025-10-27T14:12:20.525861
tt0337711,Rugrats Go Wild,2003,2 nominations,"$39,402,572",5.6,38,"9,183",True,,2025-10-27T14:12:20.927449
tt0337741,Something's Gotta Give,2003,Nominated for 1 Oscar. 8 wins & 13 nominations total,"$124,728,738",6.7,66,"131,290",True,,2025-10-27T14:12:21.344438
tt0337876,Birth,2004,2 wins & 18 nominations total,"$5,095,038",6.3,51,"43,441",True,,2025-10-27T14:12:21.747050
tt0337909,Calendar Girls,2003,2 wins & 16 nominations,"$31,041,759",6.9,60,"28,384",True,,2025-10-27T14:12:22.159836
tt0337917,Catch That Kid,2004,1 nomination total,"$16,703,799",5.2,33,"11,255",True,,2025-10-27T14:12:22.571593
tt0337921,Cellular,2004,2 nominations total,"$32,003,620",6.5,60,"108,907",True,,2025-10-27T14:12:22.974807
tt0337978,Live Free or Die Hard,2007,3 wins & 16 nominations total,"$134,529,403",7.1,69,"431,987",True,,2025-10-27T14:12:23.398657
tt0338013,Eternal Sunshine of the Spotless Mind,2004,Won 1 Oscar. 73 wins & 111 nominations total,"$34,400,301",8.3,89,"1,155,368",True,,2025-10-27T14:12:23.838442
tt0338077,Grind,2003,N/A,"$5,123,696",5.9,30,"13,987",True,,2025-10-27T14:12:24.243881
tt0338094,The Haunted Mansion,2003,1 win & 4 nominations total,"$75,847,266",5.2,34,"59,784",True,,2025-10-27T14:12:24.651969
tt0338096,Dirty Dancing: Havana Nights,2004,1 nomination total,"$14,161,590",5.9,39,"30,584",True,,2025-10-27T14:12:25.054856
tt0338337,Paycheck,2003,3 wins & 2 nominations total,"$53,790,451",6.3,43,"116,151",True,,2025-10-27T14:12:25.461353
tt0338348,The Polar Express,2004,Nominated for 3 Oscars. 5 wins & 26 nominations total,"$189,528,738",6.6,61,"258,908",True,,2025-10-27T14:12:25.868776
tt0338459,Spy Kids 3: Game Over,2003,3 wins & 5 nominations total,"$111,761,982",4.4,57,"69,529",True,,2025-10-27T14:12:26.276289
tt0338526,Van Helsing,2004,3 wins & 21 nominations total,"$120,177,084",6.1,35,"301,654",True,,2025-10-27T14:12:26.679118
tt0338751,The Aviator,2004,Won 5 Oscars. 89 wins & 131 nominations total,"$102,610,330",7.5,77,"400,108",True,,2025-10-27T14:12:27.089353
tt0339034,From Justin to Kelly,2003,3 wins & 19 nominations total,"$4,928,883",1.9,14,"27,172",True,,2025-10-27T14:12:27.498630
tt0339291,A Series of Unfortunate Events,2004,Won 1 Oscar. 10 wins & 28 nominations total,"$118,634,549",6.8,62,"228,438",True,,2025-10-27T14:12:27.901583
tt0339419,The Mudge Boy,2003,1 win & 2 nominations total,"$62,852",7.1,62,"4,784",True,,2025-10-27T14:12:28.301695
tt0340376,The Statement,2003,4 wins,"$765,637",6.2,45,"5,675",True,,2025-10-27T14:12:28.711933
tt0340855,Monster,2003,Won 1 Oscar. 31 wins & 26 nominations total,"$34,469,210",7.3,74,"170,080",True,,2025-10-27T14:12:29.117956
tt0342207,Citizen Verdict,2003,N/A,N/A,4.4,N/A,498,True,,2025-10-27T14:12:29.529251
tt0342258,Unleashed,2005,1 nomination total,"$24,537,621",7.0,58,"110,610",True,,2025-10-27T14:12:29.936550
tt0342508,Hangman's Curse,2003,N/A,"$168,406",4.8,N/A,"2,746",True,,2025-10-27T14:12:30.347150
tt0342735,Manderlay,2005,1 win & 16 nominations,"$78,378",7.2,46,"25,547",True,,2025-10-27T14:12:30.754134
tt0343135,Along Came Polly,2004,1 win & 9 nominations total,"$88,097,164",6.0,44,"148,381",True,,2025-10-27T14:12:31.186507
tt0343660,50 First Dates,2004,6 wins & 10 nominations total,"$120,908,074",6.8,48,"405,967",True,,2025-10-27T14:12:31.606356
tt0343818,"I, Robot",2004,Nominated for 1 Oscar. 1 win & 15 nominations total,"$144,801,023",7.1,59,"604,115",True,,2025-10-27T14:12:32.015245
tt0343996,The Lost City,2005,2 wins & 3 nominations total,"$2,484,186",6.5,47,"9,999",True,,2025-10-27T14:12:32.417825
tt0344510,A Very Long Engagement,2004,Nominated for 2 Oscars. 17 wins & 35 nominations total,"$6,524,389",7.6,76,"76,493",True,,2025-10-27T14:12:32.831103
tt0344854,Arthur and the Invisibles,2006,1 win & 4 nominations total,"$15,132,763",6.0,39,"43,300",True,,2025-10-27T14:12:33.244639
tt0345074,Connie and Carla,2004,1 win,"$8,085,771",6.3,44,"8,745",True,,2025-10-27T14:12:33.650394
tt0345950,The SpongeBob SquarePants Movie,2004,1 win & 10 nominations total,"$85,417,988",7.2,67,"109,693",True,,2025-10-27T14:12:34.058522
tt0346156,Sky Captain and the World of Tomorrow,2004,8 wins & 19 nominations total,"$37,762,677",6.1,64,"89,573",True,,2025-10-27T14:12:34.474109
tt0346491,Alexander,2004,6 wins & 19 nominations total,"$34,297,191",5.6,40,"181,115",True,,2025-10-27T14:12:34.882981
tt0348121,Steamboy,2004,3 wins total,"$468,867",6.8,66,"19,487",True,,2025-10-27T14:12:35.288928
tt0348150,Superman Returns,2006,Nominated for 1 Oscar. 12 wins & 47 nominations total,"$200,081,192",6.1,72,"300,477",True,,2025-10-27T14:12:35.693265
tt0348333,Waiting...,2005,N/A,"$16,124,543",6.7,30,"111,038",True,,2025-10-27T14:12:36.095900
tt0348593,The Door in the Floor,2004,2 wins & 7 nominations total,"$3,854,624",6.6,67,"16,463",True,,2025-10-27T14:12:36.503375
tt0348836,Gothika,2003,3 wins & 7 nominations total,"$59,694,580",5.8,38,"123,227",True,,2025-10-27T14:12:36.907933
tt0349159,"The Book of Mormon Movie, Volume 1: The Journey",2003,N/A,"$1,680,020",3.0,N/A,536,True,,2025-10-27T14:12:37.315481
tt0349169,Breakin' All the Rules,2004,1 win & 5 nominations,"$12,264,319",5.6,46,"6,448",True,,2025-10-27T14:12:37.721548
tt0349205,Cheaper by the Dozen,2003,2 wins & 7 nominations total,"$138,614,544",5.9,46,"114,038",True,,2025-10-27T14:12:38.127884
tt0349683,King Arthur,2004,4 wins & 8 nominations total,"$51,882,244",6.3,46,"181,016",True,,2025-10-27T14:12:38.552283
tt0349903,Ocean's Twelve,2004,4 wins & 10 nominations total,"$125,544,280",6.5,58,"431,808",True,,2025-10-27T14:12:38.971138
tt0350258,Ray,2004,Won 2 Oscars. 53 wins & 55 nominations total,"$75,331,600",7.7,73,"160,266",True,,2025-10-27T14:12:39.381652
tt0350261,An Unfinished Life,2005,3 wins & 1 nomination total,"$8,586,392",7.0,49,"35,295",True,,2025-10-27T14:12:39.788515
tt0351977,Walking Tall,2004,2 nominations total,"$46,437,717",6.2,44,"113,265",True,,2025-10-27T14:12:40.194729
tt0352248,Cinderella Man,2005,Nominated for 3 Oscars. 16 wins & 45 nominations total,"$61,649,911",8.0,69,"205,174",True,,2025-10-27T14:12:40.607725
tt0352277,De-Lovely,2004,2 wins & 13 nominations,"$13,456,633",6.6,53,"11,992",True,,2025-10-27T14:12:41.107781
tt0353489,Ginger Snaps 2: Unleashed,2004,3 wins & 2 nominations total,"$80,372",6.4,N/A,"16,111",True,,2025-10-27T14:12:41.520788
tt0354595,The Game of Their Lives,2005,N/A,"$375,750",6.1,47,"3,571",True,,2025-10-27T14:12:42.729733
tt0355295,The Brothers Grimm,2005,4 wins & 5 nominations total,"$37,916,267",5.9,51,"129,774",True,,2025-10-27T14:12:43.134126
tt0355702,Lords of Dogtown,2005,1 win & 7 nominations total,"$11,273,517",7.1,56,"59,243",True,,2025-10-27T14:12:43.537560
tt0356150,EuroTrip,2004,2 nominations total,"$17,771,387",6.6,45,"236,956",True,,2025-10-27T14:12:43.945916
tt0356443,The Bridge of San Luis Rey,2004,1 win,"$49,981",5.0,25,"3,714",True,,2025-10-27T14:12:44.369399
tt0356470,A Cinderella Story,2004,6 wins & 8 nominations total,"$51,438,175",5.9,25,"98,256",True,,2025-10-27T14:12:44.796868
tt0356618,The Forgotten,2004,7 nominations total,"$67,133,509",5.8,43,"70,083",True,,2025-10-27T14:12:45.204136
tt0356634,Garfield: The Movie,2004,1 win & 1 nomination total,"$75,369,589",5.1,27,"98,143",True,,2025-10-27T14:12:45.607612
tt0356680,The Family Stone,2005,4 wins & 8 nominations,"$60,062,868",6.3,56,"76,311",True,,2025-10-27T14:12:46.011646
tt0356721,I Heart Huckabees,2004,3 wins & 11 nominations total,"$12,785,432",6.5,55,"66,769",True,,2025-10-27T14:12:46.421653
tt0356910,Mr. & Mrs. Smith,2005,9 wins & 18 nominations total,"$186,336,279",6.5,55,"574,331",True,,2025-10-27T14:12:46.824821
tt0357277,Elektra,2005,2 nominations total,"$24,409,722",4.7,34,"101,748",True,,2025-10-27T14:12:47.231818
tt0357413,Anchorman: The Legend of Ron Burgundy,2004,1 win & 13 nominations total,"$85,288,303",7.1,63,"394,337",True,,2025-10-27T14:12:47.643429
tt0357507,Boogeyman,2005,N/A,"$46,752,382",4.2,32,"33,050",True,,2025-10-27T14:12:48.060137
tt0358082,Robots,2005,2 wins & 22 nominations total,"$128,200,012",6.4,64,"171,543",True,,2025-10-27T14:12:48.468710
tt0358135,Shall We Dance?,2004,7 nominations total,"$57,890,460",6.2,47,"51,244",True,,2025-10-27T14:12:49.141044
tt0358273,Walk the Line,2005,Won 1 Oscar. 45 wins & 48 nominations total,"$119,519,402",7.8,72,"276,235",True,,2025-10-27T14:12:49.551740
tt0358349,Agent Cody Banks 2: Destination London,2004,N/A,"$23,630,159",4.5,32,"16,207",True,,2025-10-27T14:12:49.980675
tt0359013,Blade: Trinity,2004,1 nomination total,"$52,411,906",5.8,38,"197,636",True,,2025-10-27T14:12:50.389350
tt0359423,A Home at the End of the World,2004,1 win & 5 nominations total,"$1,029,872",6.6,59,"14,118",True,,2025-10-27T14:12:50.792600
tt0359517,Johnson Family Vacation,2004,3 nominations total,"$31,203,964",4.5,29,"8,737",True,,2025-10-27T14:12:51.200619
tt0359950,The Secret Life of Walter Mitty,2013,5 wins & 18 nominations total,"$58,236,838",7.3,54,"362,419",True,,2025-10-27T14:12:51.620735
tt0360139,Chasing Liberty,2004,5 nominations total,"$12,195,626",6.1,46,"42,031",True,,2025-10-27T14:12:52.025961
tt0360201,Wimbledon,2004,1 nomination total,"$17,001,133",6.3,59,"68,364",True,,2025-10-27T14:12:52.430125
tt0360323,10th & Wolf,2006,1 win,"$54,702",6.3,36,"7,033",True,,2025-10-27T14:12:52.839521
tt0360486,Constantine,2005,2 wins & 11 nominations total,"$75,976,178",7.0,50,"399,494",True,,2025-10-27T14:12:53.246550
tt0360717,King Kong,2005,Won 3 Oscars. 47 wins & 104 nominations total,"$218,080,025",7.2,81,"463,880",True,,2025-10-27T14:12:53.648083
tt0360916,The Real Cancun,2003,1 win & 3 nominations,"$3,825,421",2.9,34,"3,954",True,,2025-10-27T14:12:54.069325
tt0361089,Valiant,2005,2 nominations total,"$19,478,106",5.5,45,"25,365",True,,2025-10-27T14:12:54.477600
tt0361309,We Don't Live Here Anymore,2004,2 wins & 4 nominations total,"$2,041,014",6.3,66,"10,139",True,,2025-10-27T14:12:54.879376
tt0361411,Bride & Prejudice,2004,1 win & 6 nominations total,"$6,605,592",6.2,55,"22,156",True,,2025-10-27T14:12:55.290094
tt0361500,Delgo,2008,N/A,"$694,782",4.3,27,"3,238",True,,2025-10-27T14:12:55.709462
tt0361596,Fahrenheit 9/11,2004,29 wins & 17 nominations total,"$119,194,771",7.5,67,"134,349",True,,2025-10-27T14:12:56.113963
tt0361696,Raise Your Voice,2004,2 wins & 3 nominations total,"$10,411,980",5.8,33,"29,457",True,,2025-10-27T14:12:56.537437
tt0361715,Duma,2005,1 win total,"$870,067",7.1,82,"8,858",True,,2025-10-27T14:12:56.945360
tt0361748,Inglourious Basterds,2009,Won 1 Oscar. 134 wins & 173 nominations total,"$120,540,719",8.4,69,"1,712,358",True,,2025-10-27T14:12:57.357781
tt0361841,Little Black Book,2004,1 nomination total,"$20,698,668",5.3,36,"19,563",True,,2025-10-27T14:12:57.759644
tt0361925,Welcome to Mooseport,2004,N/A,"$14,470,947",5.3,33,"13,599",True,,2025-10-27T14:12:58.167250
tt0362120,Scary Movie 4,2006,1 win & 3 nominations total,"$90,710,620",5.1,40,"136,207",True,,2025-10-27T14:12:58.573738
tt0362165,Son of the Mask,2005,7 wins & 12 nominations,"$17,018,422",2.3,20,"60,188",True,,2025-10-27T14:12:58.986044
tt0362227,The Terminal,2004,7 wins & 8 nominations total,"$77,872,883",7.4,55,"520,335",True,,2025-10-27T14:12:59.392450
tt0362269,Kinsey,2004,Nominated for 1 Oscar. 17 wins & 51 nominations total,"$10,254,979",7.1,79,"51,564",True,,2025-10-27T14:12:59.798923
tt0362270,The Life Aquatic with Steve Zissou,2004,3 wins & 10 nominations total,"$24,020,403",7.2,62,"217,440",True,,2025-10-27T14:13:00.205959
tt0362478,The Box,2009,1 win & 6 nominations total,"$15,051,977",5.6,47,"96,914",True,,2025-10-27T14:13:00.629920
tt0363282,New York Minute,2004,6 nominations total,"$14,071,441",5.0,33,"25,608",True,,2025-10-27T14:13:01.037703
tt0363504,Bigger Than the Sky,2005,N/A,"$21,398",5.9,21,"1,617",True,,2025-10-27T14:13:01.451050
tt0363547,Dawn of the Dead,2004,1 win & 17 nominations total,"$59,020,957",7.2,59,"278,487",True,,2025-10-27T14:13:01.854821
